"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-07",17.89446,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-08",17.83474,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-09",17.89215,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-10",18.57804,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-11",17.97676,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2011-12",17.09441,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-01",17.03207,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-02",16.85274,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-03",16.7647,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-04",16.07009,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-05",15.60334,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-06",15.92451,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-07",15.56537,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-08",15.86106,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-09",16.08237,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-10",16.32321,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-11",16.71251,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2012-12",16.82663,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-01",16.75981,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-02",16.61095,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-03",16.83794,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-04",16.71663,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-05",16.09024,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-06",14.9494,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-07",14.72335,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-08",14.44861,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-09",15.31538,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-10",15.82852,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-11",17.01787,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2013-12",18.18676,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-01",17.61297,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-02",17.48996,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-03",15.62637,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-04",15.52338,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-05",15.39215,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-06",15.55969,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-07",16.59022,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-08",16.6167,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-09",16.33032,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-10",15.65531,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-11",16.22102,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2014-12",16.32529,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-01",15.82105,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-02",15.02162,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-03",15.47812,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-04",15.76386,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-05",15.95008,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-06",15.68628,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-07",15.64512,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-08",15.40522,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-09",15.81597,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-10",15.87073,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-11",15.53617,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2015-12",15.09382,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-01",14.78961,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-02",15.25508,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-03",16.03877,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-04",16.33905,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-05",16.49439,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-06",16.86735,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-07",16.32598,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-08",15.77162,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-09",14.36664,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-10",14.81684,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-11",15.00113,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2016-12",15.42282,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-01",16.30298,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-02",16.20582,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-03",16.17757,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-04",16.63016,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-05",16.55512,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-06",16.66188,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-07",16.49889,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-08",17.42359,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","M","2017-09",17.74936,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-01",22.8924,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-02",23.50887,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-03",23.8443,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-04",24.08343,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-05",24.36422,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-06",24.67055,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-07",24.02527,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-08",24.76182,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-09",24.54266,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-10",24.72876,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-11",22.44507,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2005-12",22.01604,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-01",22.1644,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-02",23.70599,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-03",23.97268,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-04",23.32082,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-05",22.62253,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-06",22.77929,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-07",22.58871,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-08",21.25921,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-09",21.14495,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-10",19.45664,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-11",18.46682,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2006-12",17.84536,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-01",18.60749,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-02",19.26375,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-03",19.70635,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-04",19.30428,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-05",19.23881,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-06",18.07106,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-07",19.45165,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-08",20.51032,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-09",22.60842,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-10",22.58334,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-11",23.91434,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2007-12",22.97323,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-01",23.4419,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-02",21.97979,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-03",21.78456,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-04",22.48746,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-05",23.62335,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-06",24.85751,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-07",24.24972,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-08",24.05308,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-09",22.56467,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-10",22.62431,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-11",22.09811,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2008-12",22.79069,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-01",23.18481,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-02",23.90923,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-03",24.40787,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-04",24.1984,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-05",25.17774,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-06",25.90382,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-07",26.1689,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-08",25.12532,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-09",23.71028,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-10",23.37718,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-11",23.42317,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2009-12",23.75163,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-01",23.28429,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-02",23.21005,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-03",22.5307,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-04",21.30142,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-05",20.6763,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-06",18.74751,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-07",19.64637,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-08",19.97929,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-09",20.45916,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-10",21.03784,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-11",22.69613,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2010-12",22.74423,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-01",21.71375,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-02",19.96628,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-03",20.25778,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-04",20.82405,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-05",21.08304,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-06",22.12444,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-07",21.59532,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-08",21.97638,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-09",21.70975,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-10",22.0742,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-11",21.40407,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2011-12",20.15045,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-01",20.57647,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-02",20.71992,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-03",20.20663,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-04",19.54202,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-05",18.32631,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-06",19.36427,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-07",18.04961,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-08",18.37363,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-09",17.91807,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-10",19.19246,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-11",19.06747,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2012-12",19.71224,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-01",19.72269,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-02",19.68381,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-03",19.97252,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-04",19.90728,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-05",19.48441,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-06",17.23818,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-07",16.7975,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-08",16.91587,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-09",19.39321,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-10",19.82981,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-11",20.37617,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2013-12",21.54478,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-01",20.6695,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-02",20.55725,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-03",17.44963,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-04",17.49254,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-05",17.91363,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-06",18.37073,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-07",20.45708,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-08",19.88171,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-09",20.17321,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-10",18.86386,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-11",20.40598,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2014-12",20.02829,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-01",18.97169,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-02",18.48099,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-03",19.52888,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-04",19.65279,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-05",18.63574,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-06",18.221,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-07",18.73195,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-08",18.15878,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-09",18.066,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-10",17.38771,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-11",17.51778,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2015-12",17.45677,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-01",17.89229,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-02",17.93384,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-03",18.36503,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-04",18.11923,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-05",18.70883,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-06",19.32626,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-07",18.5211,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-08",17.67816,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-09",15.29682,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-10",16.69286,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-11",15.99592,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2016-12",16.59283,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-01",17.15201,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-02",17.87914,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-03",17.87582,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-04",18.82821,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-05",18.91094,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-06",19.25475,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-07",18.23721,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-08",19.48555,
"CHL","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2017-09",19.59402,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2002",17.85,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2003",17.5,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2004",16.35,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2005",12.975,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2006",12.15,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2007",10.95,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2008",14.1,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2009",36.525,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2010",36.975,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2011",31.275,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2012",27.725,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2013",21.825,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2014",19.35,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2015",17.95,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","A","2016",21.275,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2002",23.775,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2003",22.625,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2004",25.175,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2005",18.225,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2006",16.25,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2007",9.925,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2008",13.45,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2009",29.025,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2010",34.825,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2011",30.6,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2012",29.525,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2013",24.7,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2014",19.925,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2015",14.05,
"LVA","YOUTHUNEMP","WOMEN","PC_YOUTHLF","A","2016",12.15,"E"
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q1",13.98042,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q2",23.74404,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q3",13.65519,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q4",19.86851,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q1",17.37568,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q2",15.24173,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q3",20.51365,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q4",17.11217,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q1",19.01916,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q2",14.36757,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q3",15.40222,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q4",16.7511,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q1",16.05612,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q2",16.38302,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q3",8.284338,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q4",10.49641,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q1",12.85154,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q2",17.45803,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q3",7.342648,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q4",10.80767,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q1",12.65257,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q2",10.75648,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q3",12.07017,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q4",8.4168,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q1",12.9362,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q2",8.759195,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q3",11.85839,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q4",22.91087,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q1",31.72041,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q2",32.70697,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q3",39.24107,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q4",42.51914,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q1",44.87003,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q2",37.743,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q3",34.93686,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q4",30.45745,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q1",31.16,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q2",31.27635,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q3",32.23029,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q4",30.40386,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q1",28.63325,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q2",28.61,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q3",30.46126,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q4",23.25906,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q1",21.84076,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q2",17.38817,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q3",23.58276,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q4",24.46751,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q1",19.61283,
"LVA","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q2",19.84106,
